PERIOD	VALUE
2015-12-02	-0.007841622875328233
2015-12-03	-0.006972683917045128
2015-12-04	-0.013217445336151976
2015-12-05	-0.009348976938150344
2015-12-06	-0.0030971790434138197
2015-12-07	-0.0062270422963428135
2015-12-08	-0.00853458892784506
2015-12-09	-0.010113377941697518
2015-12-10	-0.010471647781248455
2015-12-11	-0.014172677276069579
2015-12-12	-0.006507330961154037
2015-12-13	-0.0018796381613343932
2015-12-14	-0.008766864249651521
2015-12-15	-0.006969607656629809
2015-12-16	-0.009921652056689254
2015-12-17	-0.010491697239303488
2015-12-18	-0.013420695160399496
2015-12-19	-0.009037144987058349
2015-12-20	-0.009351402085217883
2015-12-21	-0.008634087785057643
2015-12-22	-0.01023764530101956
2015-12-23	-0.004591740144613804
2015-12-24	-0.00961839561848396
2015-12-25	-0.012027714393309755
2015-12-26	-0.012855014260989298
2015-12-27	-0.012408431154332059
2015-12-28	-0.0056297809029957485
2015-12-29	-0.013781685941885766
2015-12-30	-0.014345285605341304
2015-12-31	-0.002348159746607764
2016-01-01	-0.0021348479943293086
2016-01-02	-0.004851565616966355
2016-01-03	-0.0005099454589267
2016-01-04	-0.00012917118948865824
2016-01-05	-0.002208387055288308
2016-01-06	-0.006435184698310406
2016-01-07	-0.01047138140578173
2016-01-08	-0.008659037207077669
2016-01-09	-0.004051820057847558
2016-01-10	-0.008263612108171586
2016-01-11	-0.006125435513212388
2016-01-12	0.0025703242110838437
2016-01-13	-0.0022707796889162996
2016-01-14	-0.00439915019686947
2016-01-15	-0.006228546043342581
2016-01-16	-0.0038958652043284553
2016-01-17	-0.0034102472109885373
2016-01-18	-0.0007680783630492349
2016-01-19	-0.00031767642378242866
2016-01-20	-0.0038074714477811383
2016-01-21	-0.0030856100936783037
2016-01-22	-0.0106353701191398
2016-01-23	-0.011412265243469569
2016-01-24	-0.0065582877129564815
2016-01-25	-0.002684490306604656
2016-01-26	-0.00856999246756368
2016-01-27	-0.008210336185092884
2016-01-28	-0.01162918126712044
2016-01-29	-0.00959778948712306
2016-01-30	-0.0082439378953469
2016-01-31	-0.010393560655299686
2016-02-01	-0.0031713761798558004
2016-02-02	-0.0015320502379612688
2016-02-03	-0.005013387019880494
2016-02-04	-0.008906495637793124
2016-02-05	-0.0021369840473052515
2016-02-06	-0.007678766658140171
2016-02-07	-0.006153329440388405
2016-02-08	-0.007455137848053725
2016-02-09	-0.004073493548966092
2016-02-10	-0.010377826530142464
2016-02-11	-0.00619480304307575
2016-02-12	-0.005372023151778177
2016-02-13	-0.0073693697232734
2016-02-14	-0.007170716370436578
2016-02-15	-0.0030431534669213
2016-02-16	0.0005845879739811849
2016-02-17	-0.003114372633465312
2016-02-18	-0.0050639097714741815
2016-02-19	-0.007710576134871361
2016-02-20	-0.008694351840712267
2016-02-21	-0.004164629696685865
2016-02-22	-0.006037352094147783
2016-02-23	-0.007140603318979061
2016-02-24	-0.009234321274158672
2016-02-25	-0.009573036898092774
2016-02-26	-0.01029256953472557
2016-02-27	-0.004634082217327223
2016-02-28	-0.008189930161264694
2016-02-29	-0.014268836304478616
2016-03-01	-0.005330191244440896
2016-03-02	-0.007204584399407923
2016-03-03	-0.004452349982768486
2016-03-04	-0.006816059127103577
2016-03-05	-0.010620322550991754
2016-03-06	-0.0056734115408173524
2016-03-07	-0.0013623677532602352
2016-03-08	-0.0034109461740499947
2016-03-09	-0.005210886571657997
2016-03-10	-0.004842075170422816
2016-03-11	-0.005635679233970181
2016-03-12	-0.015076584635363072
2016-03-13	-0.01534576002809332
2016-03-14	-0.0038649334479845393
2016-03-15	-0.005959992944610151
2016-03-16	-0.008158084030498683
2016-03-17	-0.005631935129956411
2016-03-18	-0.010634476191971318
2016-03-19	-0.00340716647731254
2016-03-20	-0.010717601974023508
2016-03-21	-0.002135737974697613
2016-03-22	-0.0037778176369182154
2016-03-23	-0.01426675601698306
2016-03-24	-0.0024166303510094744
2016-03-25	-0.010496583373437202
2016-03-26	-0.012485554576449731
2016-03-27	-0.006780879423672614
2016-03-28	-0.003934178377045544
2016-03-29	-0.002564442857049626
2016-03-30	-0.0005348486551172982
2016-03-31	-0.005199686324193625
2016-04-01	-0.008163339253218202
2016-04-02	-0.006113057580941064
2016-04-03	-0.011728821746424159
2016-04-04	-0.006961996931904982
2016-04-05	-0.004822154320680852
2016-04-06	-0.007701435653206676
2016-04-07	-0.0039565328840989455
2016-04-08	-0.006279367151750176
2016-04-09	-0.012596601012795638
2016-04-10	-0.01154665032235258
2016-04-11	-0.005047569688311021
2016-04-12	-0.00866967501620769
2016-04-13	-0.009910186835845575
2016-04-14	-0.006743788989227215
2016-04-15	-0.005043662852090791
2016-04-16	0.0021686616074923087
2016-04-17	-0.007945660599850177
2016-04-18	-0.0029299425796519146
2016-04-19	-0.009405489547180013
2016-04-20	-0.008001711364377703
2016-04-21	-0.006997353054340696
2016-04-22	-0.009087467325064366
2016-04-23	-0.0036393920424550447
2016-04-24	-0.006075318144333486
2016-04-25	-0.005476607526098964
2016-04-26	-0.006534325457045256
2016-04-27	-0.006215449158359657
2016-04-28	-0.01122883267062405
2016-04-29	-0.007937106293315496
2016-04-30	-0.011216110566469165
2016-05-01	-0.004115768257336783
2016-05-02	-0.006221861650745467
2016-05-03	-0.010522644653892244
2016-05-04	-0.0068369107700124165
2016-05-05	-0.013271154722419493
2016-05-06	-0.014245596639058097
2016-05-07	-0.010308996432394107
2016-05-08	-0.016097486018350912
2016-05-09	-0.006779281221011957
2016-05-10	0.0005521808651990506
2016-05-11	-0.006831376125675623
2016-05-12	-0.008669838909790298
2016-05-13	-0.005729396512800744
2016-05-14	-0.01528411534890857
2016-05-15	-0.00570346946801599
2016-05-16	-0.00736200632544709
2016-05-17	0.0033234217170635683
2016-05-18	-0.006446856168777548
2016-05-19	-0.004130110252178271
2016-05-20	-0.011229569737178369
2016-05-21	-4.3106400310619075e-05
2016-05-22	-0.0063517196613824545
2016-05-23	-0.012954395711741257
2016-05-24	-0.006944565589581411
2016-05-25	-0.009005717208541306
2016-05-26	-0.004878657693300814
2016-05-27	-0.007609436823312721
2016-05-28	-0.008377463624861553
2016-05-29	-0.007989402422811653
2016-05-30	-0.004987391351363196
2016-05-31	-0.008250641968766348
2016-06-01	-0.0068104991225909906
2016-06-02	-0.010153437342583074
2016-06-03	-0.004258945777730713
2016-06-04	-0.005987951074923642
2016-06-05	-0.0038055042913541365
2016-06-06	-0.007052099088873942
2016-06-07	-0.0017599182536684466
2016-06-08	-0.006124058937669513
2016-06-09	-0.004389856666301345
2016-06-10	-0.003415594756049356
2016-06-11	-0.0026708551093932442
2016-06-12	-0.007329963886126251
2016-06-13	-0.003870645246962068
2016-06-14	-0.008230583611080075
2016-06-15	-0.007437902325666518
2016-06-16	-0.0035205885476826265
2016-06-17	-0.009236886661320873
2016-06-18	-0.011453389226002475
2016-06-19	-0.007207110823794952
2016-06-20	-0.00840168097056336
2016-06-21	-0.007346487396121593
2016-06-22	-0.004643866928194212
2016-06-23	-0.005291993038446283
2016-06-24	-0.004109017645378299
2016-06-25	-0.0014338178140317626
2016-06-26	-0.007610165833365906
2016-06-27	-0.0036784625386446362
2016-06-28	-0.0038013977272882693
2016-06-29	-0.011761829695276796
2016-06-30	-0.0008946348421411537
2016-07-01	-0.005416642148506012
2016-07-02	-0.010274988301639199
2016-07-03	-0.007159651516754864
2016-07-04	-0.005862524827345714
2016-07-05	-0.009212492166737016
2016-07-06	-0.006316623455567855
2016-07-07	-0.0038878120300715746
2016-07-08	-0.008185035576817795
2016-07-09	-0.005220536711030399
2016-07-10	-0.007189933224617792
2016-07-11	-0.005871290730675702
2016-07-12	-0.008929280470311149
2016-07-13	-0.005701474805261134
2016-07-14	-0.0055930525305749185
2016-07-15	0.014334575227175544
2016-07-16	-0.006516565761994053
2016-07-17	-0.0024746422699750137
2016-07-18	-0.004267848776469033
2016-07-19	-0.0059053360599381904
2016-07-20	-0.006202359369672977
2016-07-21	-0.005937094325157391
2016-07-22	-0.00535385327743694
2016-07-23	-0.005523979403429233
2016-07-24	-0.00334083126251776
